Ask Price,Car Model,Brand,Depreciation,Registration Date,Category,Mileage,Images
76800,6 Wagon 2.5A Luxury,Mazda,11590,04-Nov-2016,Stationwagon,38238,https://i.i-sgcm.com/cars_used/202101/960165_small.jpg
117800,XF 2.0A Prestige,Jaguar,14850,19-Jul-2017,Luxury,56000,https://i.i-sgcm.com/cars_used/202010/936971_small.jpg
63800,Qashqai 1.2A DIG-T Premium,Nissan,9670,30-Jun-2017,SUV,23404,https://i.i-sgcm.com/cars_used/202108/1020102_small.jpg
44800,Golf 1.4A TSI,Volkswagen,9910,28-Aug-2015,Hatchback,112328,https://i.i-sgcm.com/cars_used/202107/1018975_small.jpg
73800,Freed Hybrid 1.5A G Sensing,Honda,12770,09-Mar-2017,MPV,52145,https://i.i-sgcm.com/cars_used/202107/1018384_small.jpg
90800,Harrier 2.0A Elegance Panoramic,Toyota,12830,22-Jun-2017,SUV,57408,https://i.i-sgcm.com/cars_used/202107/1017390_small.jpg
55800,Dyna 150 3.0M,Toyota,10510,29-Nov-2016,Truck,82000,https://i.i-sgcm.com/cars_used/202107/1016431_small.jpg
44800,Note 1.2A,Nissan,8560,18-Jul-2016,Hatchback,33000,https://i.i-sgcm.com/cars_used/202107/1015903_small.jpg
123000,Superb 2.0A TSI Ambition,Skoda,12000,24-Jul-2020,Luxury,7700,https://i.i-sgcm.com/cars_used/202107/1015039_small.jpg
112888,ES250 Sunroof,Lexus,15760,31-May-2017,Luxury,102500,https://i.i-sgcm.com/cars_used/202107/1014840_small.jpg
96888,S5 Sportback 3.0A TFSI Quattro (COE till 08/2030),Audi,10680,16-Nov-2010,Sports,100000,https://i.i-sgcm.com/cars_used/202107/1014802_small.jpg
153000,Odyssey 2.4A EX-S,Honda,14270,17-Feb-2021,MPV,5999,https://i.i-sgcm.com/cars_used/202107/1014800_small.jpg
78800,C-HR Hybrid 1.8A S,Toyota,12130,22-Nov-2017,SUV,81000,https://i.i-sgcm.com/cars_used/202107/1013880_small.jpg
55800,Corolla Altis 1.6A,Toyota,10860,02-Nov-2015,Sedan,25200,https://i.i-sgcm.com/cars_used/202107/1013702_small.jpg
17800,Vios 1.5A G Sports (COE till 09/2023),Toyota,8370,24-Sep-2008,Sedan,171000,https://i.i-sgcm.com/cars_used/202107/1012930_small.jpg
120800,Noah Hybrid 1.8A X,Toyota,12820,11-Dec-2019,MPV,23308,https://i.i-sgcm.com/cars_used/202107/1012181_small.jpg
49800,3 Series 316i,BMW,15870,09-Dec-2013,Luxury,74000,https://i.i-sgcm.com/cars_used/202107/1011784_small.jpg
79800,Q30 Diesel 1.5T,Infiniti,10950,27-Dec-2017,Hatchback,39300,https://i.i-sgcm.com/cars_used/202107/1011358_small.jpg
54800,3 1.5A Sunroof,Mazda,8960,07-Mar-2017,Sedan,65295,https://i.i-sgcm.com/cars_used/202107/1010745_small.jpg
73800,6 2.0A Executive,Mazda,10310,24-Jul-2017,Luxury,72600,https://i.i-sgcm.com/cars_used/202107/1010436_small.jpg
78800,C-Class C180K Avantgarde (New 10-yr COE),Mercedes-Benz,7880,30-Apr-2012,Luxury,71000,https://i.i-sgcm.com/cars_used/202106/1009733_small.jpg
54800,Corolla Altis 1.6A Classic,Toyota,9520,01-Jun-2016,Sedan,65500,https://i.i-sgcm.com/cars_used/202106/1009030_small.jpg
137800,A5 Sportback 2.0A TFSI S-tronic Design,Audi,17010,16-May-2018,Luxury,56000,https://i.i-sgcm.com/cars_used/202106/1009001_small.jpg
131800,Megane RS 1.8A TCe,Renault,15180,14-Feb-2019,Sports,17000,https://i.i-sgcm.com/cars_used/202106/1007642_small.jpg
52800,2 1.5A Deluxe,Mazda,8470,18-Jan-2017,Sedan,85154,https://i.i-sgcm.com/cars_used/202106/1005579_small.jpg
54800,Vezel 1.5A X,Honda,10430,20-May-2016,SUV,79000,https://i.i-sgcm.com/cars_used/202106/1003709_small.jpg
23800,Allion 1.5A (COE till 07/2024),Toyota,8160,09-Jul-2009,Sedan,138000,https://i.i-sgcm.com/cars_used/202106/1003555_small.jpg
35000,A3 Sportback 1.4A TFSI S-tronic Ambiente,Audi,12230,28-Nov-2013,Hatchback,94653,https://i.i-sgcm.com/cars_used/202106/1002205_small.jpg
46800,NV350 2.5A,Nissan,10320,19-Feb-2016,Van,80241,https://i.i-sgcm.com/cars_used/202106/1001261_small.jpg
66800,3 1.5A Sunroof,Mazda,8910,11-Apr-2018,Sedan,62617,https://i.i-sgcm.com/cars_used/202105/998647_small.jpg
81800,C-Class C180 Avantgarde,Mercedes-Benz,17540,14-May-2015,Luxury,98000,https://i.i-sgcm.com/cars_used/202105/997701_small.jpg
75800,Avante 1.6A GLS,Hyundai,8220,16-Jan-2020,Sedan,31000,https://i.i-sgcm.com/cars_used/202105/997634_small.jpg
136800,M Series M5 Sunroof,BMW,39750,15-Mar-2013,Sports,85874,https://i.i-sgcm.com/cars_used/202105/997315_small.jpg
149800,Macan S 3.0A PDK,Porsche,32210,02-Sep-2014,SUV,128000,https://i.i-sgcm.com/cars_used/202105/997244_small.jpg
76800,Jazz 1.5A RS,Honda,8570,30-Jul-2019,Hatchback,51283,https://i.i-sgcm.com/cars_used/202105/997185_small.jpg
52888,Elantra 1.6A GLS Elite,Hyundai,9360,30-Apr-2016,Sedan,65835,https://i.i-sgcm.com/cars_used/202105/995660_small.jpg
56688,Qashqai 1.2A DIG-T,Nissan,10420,16-May-2016,SUV,101000,https://i.i-sgcm.com/cars_used/202105/994612_small.jpg
17388,Fit 1.3A G (COE till 09/2023),Honda,8190,23-Sep-2008,Hatchback,135000,https://i.i-sgcm.com/cars_used/202105/994411_small.jpg
63800,Shuttle 1.5A G LED,Honda,9800,31-Aug-2017,Stationwagon,58000,https://i.i-sgcm.com/cars_used/202105/993636_small.jpg
75800,Fit 1.3A G F-Package,Honda,8070,21-Aug-2020,Hatchback,10536,https://i.i-sgcm.com/cars_used/202105/992959_small.jpg
62800,Sonata 2.0A GLS,Hyundai,9230,05-May-2017,Luxury,85180,https://i.i-sgcm.com/cars_used/202105/991791_small.jpg
74800,Avante 1.6A GLS S,Hyundai,8480,23-Jul-2019,Sedan,24028,https://i.i-sgcm.com/cars_used/202104/988713_small.jpg
203988,GLB-Class GLB200 AMG Line Premium Plus,Mercedes-Benz,18440,23-Feb-2021,SUV,20,https://i.i-sgcm.com/cars_used/202103/972703_small.jpg
71800,Fit 1.3A G F-Package,Honda,8190,09-Jan-2020,Hatchback,15124,https://i.i-sgcm.com/cars_used/202107/1018865_small.jpg
259500,R8 Spyder 5.2A FSI Quattro R-tronic (COE till 01/2031),Audi,27560,06-Jan-2011,Sports,52500,https://i.i-sgcm.com/cars_used/202107/1016390_small.jpg
48800,XV 1.6i-S,Subaru,11040,25-Jun-2015,SUV,65000,https://i.i-sgcm.com/cars_used/202107/1013606_small.jpg
147800,4 Series 420i Gran Coupe,BMW,15090,29-Aug-2019,Luxury,39000,https://i.i-sgcm.com/cars_used/202105/997371_small.jpg
15333,Corolla Altis 1.6A (COE till 05/2023),Toyota,8600,22-May-2008,Sedan,141400,https://i.i-sgcm.com/cars_used/202105/996927_small.jpg
46800,Elantra 1.6A GLS,Hyundai,10060,20-Aug-2015,Sedan,89000,https://i.i-sgcm.com/cars_used/202105/992469_small.jpg
44800,NV200 1.5M,Nissan,7700,02-Jun-2017,Van,95000,https://i.i-sgcm.com/cars_used/202104/988497_small.jpg
156888,Cayenne 3.6A Tip (New 10-yr COE),Porsche,15680,14-Nov-2011,SUV,90000,https://i.i-sgcm.com/cars_used/202108/1020120_small.jpg
78800,Sienta 1.5A Standard,Toyota,9130,09-Apr-2019,MPV,53218,https://i.i-sgcm.com/cars_used/202108/1020110_small.jpg
106888,Civic 1.5A VTEC Turbo Sunroof,Honda,12400,16-Jan-2019,Sedan,39000,https://i.i-sgcm.com/cars_used/202108/1019917_small.jpg
61800,2 Series 218i Active Tourer,BMW,12600,21-Aug-2015,Hatchback,58000,https://i.i-sgcm.com/cars_used/202108/1019098_small.jpg
142800,C-Class C180 Avantgarde,Mercedes-Benz,15220,31-Jul-2019,Luxury,29000,https://i.i-sgcm.com/cars_used/202107/1018429_small.jpg
59388,Corolla Altis 1.6A Elegance,Toyota,10650,04-Apr-2016,Sedan,103000,https://i.i-sgcm.com/cars_used/202107/1015387_small.jpg
72800,Hiace 2.8A DX,Toyota,9210,02-Jul-2019,Van,70000,https://i.i-sgcm.com/cars_used/202107/1013578_small.jpg
299888,911 Turbo Tip (COE till 08/2030),Porsche,33070,02-Jan-2001,Sports,160000,https://i.i-sgcm.com/cars_used/202107/1010719_small.jpg
66388,Shuttle 1.5A G,Honda,10150,31-Aug-2017,Stationwagon,62000,https://i.i-sgcm.com/cars_used/202107/1010423_small.jpg
73688,A6 2.0A TFSI MU,Audi,14280,30-Apr-2015,Luxury,89000,https://i.i-sgcm.com/cars_used/202107/1010126_small.jpg
145000,C-Class C160 Avantgarde,Mercedes-Benz,14080,09-Jul-2020,Luxury,18000,https://i.i-sgcm.com/cars_used/202106/1007262_small.jpg
92800,Civic 1.5A VTEC Turbo Sunroof,Honda,13170,28-Sep-2017,Sedan,75888,https://i.i-sgcm.com/cars_used/202106/1001893_small.jpg
55000,Jazz 1.5A,Honda,9880,26-Jul-2016,Hatchback,85000,https://i.i-sgcm.com/cars_used/202106/1001882_small.jpg
38800,Elantra 1.6A Elite (New 5-yr COE),Hyundai,7760,12-Sep-2011,Sedan,150000,https://i.i-sgcm.com/cars_used/202106/1001874_small.jpg
65800,3 1.5A Deluxe,Mazda,10240,02-May-2017,Sedan,22000,https://i.i-sgcm.com/cars_used/202106/1001863_small.jpg
71888,Sienta Hybrid 1.5A X,Toyota,11450,29-Aug-2017,MPV,48000,https://i.i-sgcm.com/cars_used/202106/1001855_small.jpg
68800,Wish 1.8A Elegance (COE till 05/2031),Toyota,7010,07-Jun-2011,MPV,98000,https://i.i-sgcm.com/cars_used/202106/1001839_small.jpg
78800,Hiace 2.8A DX GL,Toyota,8700,28-Aug-2020,Van,21000,https://i.i-sgcm.com/cars_used/202106/1001831_small.jpg
16200,Fit 1.3A G (COE till 10/2023),Honda,7290,29-Oct-2008,Hatchback,128000,https://i.i-sgcm.com/cars_used/202106/1001830_small.jpg
1085888,Aventador LP720-4 50th Anniversary,Lamborghini,225090,09-Jul-2014,Sports,10888,https://i.i-sgcm.com/cars_used/202106/1001827_small.jpg
150000,Previa 2.4A Aeras Luxury Moonroof,Toyota,15770,31-Oct-2019,MPV,15000,https://i.i-sgcm.com/cars_used/202106/1001823_small.jpg
850000,488 Spider,Ferrari,97820,27-Oct-2017,Sports,7600,https://i.i-sgcm.com/cars_used/202106/1001821_small.jpg
82800,Passat CC 1.8T (New 10-yr COE),Volkswagen,8280,31-Aug-2011,Luxury,119000,https://i.i-sgcm.com/cars_used/202106/1001809_small.jpg
248800,Cayenne 3.6A Tip,Porsche,31760,19-Jul-2017,SUV,47500,https://i.i-sgcm.com/cars_used/202106/1001799_small.jpg
98800,Fairlady 370Z Roadster (COE till 10/2030),Nissan,10700,13-Nov-2010,Sports,117021,https://i.i-sgcm.com/cars_used/202106/1001788_small.jpg
118800,200SX S13 (COE till 01/2029),Nissan,15870,05-Feb-1991,Sports,118000,https://i.i-sgcm.com/cars_used/202106/1001744_small.jpg
15800,Jazz 1.3A (COE till 09/2023),Honda,7370,24-Nov-2008,Hatchback,130000,https://i.i-sgcm.com/cars_used/202106/1001715_small.jpg
81988,Fit 1.3A,Honda,8210,12-Apr-2021,Hatchback,31,https://i.i-sgcm.com/cars_used/202106/1001703_small.jpg
57800,HR-V 1.5A LX,Honda,9600,23-Aug-2016,SUV,71219,https://i.i-sgcm.com/cars_used/202106/1001676_small.jpg
81800,Sharan 2.0A TSI,Volkswagen,13910,13-Nov-2015,MPV,102000,https://i.i-sgcm.com/cars_used/202106/1001661_small.jpg
43800,Cerato K3 1.6A EX (OPC),Kia,7960,09-Mar-2016,Sedan,67512,https://i.i-sgcm.com/cars_used/202106/1001650_small.jpg
52800,Odyssey 2.4A (COE till 04/2029),Honda,6830,26-May-2009,MPV,123000,https://i.i-sgcm.com/cars_used/202106/1001642_small.jpg
137988,Camry Hybrid 2.5A Ascent Sport,Toyota,13290,09-Feb-2021,Luxury,68,https://i.i-sgcm.com/cars_used/202106/1001614_small.jpg
81988,Fit 1.3A,Honda,8170,30-Apr-2021,Hatchback,68,https://i.i-sgcm.com/cars_used/202106/1001613_small.jpg
96988,Vezel 1.5A X,Honda,9610,19-Mar-2021,SUV,68,https://i.i-sgcm.com/cars_used/202106/1001610_small.jpg
155988,Harrier Hybrid 2.5A S,Toyota,14470,29-Mar-2021,SUV,68,https://i.i-sgcm.com/cars_used/202106/1001608_small.jpg
203988,GLB-Class GLB200 AMG Line Premium Plus,Mercedes-Benz,18060,10-May-2021,SUV,68,https://i.i-sgcm.com/cars_used/202106/1001605_small.jpg
249000,Continental GT 6.0A Supersport (New 10-yr COE),Bentley,24890,26-Aug-2011,Sports,25263,https://i.i-sgcm.com/cars_used/202106/1001586_small.jpg
78800,Q30 Diesel 1.5T,Infiniti,10940,30-Nov-2017,Hatchback,49000,https://i.i-sgcm.com/cars_used/202106/1001579_small.jpg
9000,Stream 1.8A (COE till 03/2022),Honda,13980,06-Jun-2007,MPV,190000,https://i.i-sgcm.com/cars_used/202106/1001576_small.jpg
24800,Civic 2.0A (COE till 02/2024),Honda,9940,06-Feb-2009,Sedan,147000,https://i.i-sgcm.com/cars_used/202106/1001575_small.jpg
75000,Vezel 1.5A X,Honda,10380,29-Mar-2018,SUV,70000,https://i.i-sgcm.com/cars_used/202106/1001571_small.jpg
45000,Corolla Altis 1.6A (COE till 04/2028),Toyota,6680,28-Nov-2008,Sedan,220818,https://i.i-sgcm.com/cars_used/202106/1001569_small.jpg
42888,Latio 1.5A (COE till 12/2028),Nissan,5840,10-Dec-2008,Sedan,130000,https://i.i-sgcm.com/cars_used/202106/1001556_small.jpg
88800,3 Series 325i Coupe Sunroof (New 10-yr COE),BMW,8880,22-Aug-2011,Sports,80000,https://i.i-sgcm.com/cars_used/202106/1001149_small.jpg
38000,Boxster 2.5A Tip (COE till 03/2023),Porsche,23120,21-May-1998,Sports,134000,https://i.i-sgcm.com/cars_used/202105/995064_small.jpg
150800,C-Class C160 Avantgarde,Mercedes-Benz,14260,12-Oct-2020,Luxury,11500,https://i.i-sgcm.com/cars_used/202105/995004_small.jpg
193000,Panamera V6 3.6A Platinum Edition PDK,Porsche,79700,30-Apr-2013,Sedan,30000,https://i.i-sgcm.com/cars_used/202105/994983_small.jpg
400000,911 C2 Coupe (COE till 03/2025),Porsche,109690,29-Aug-1995,Sports,113792,https://i.i-sgcm.com/cars_used/202105/994893_small.jpg
92000,9-5 2.0T Vector (COE till 01/2031),Saab,9770,07-Jan-2011,Luxury,84000,https://i.i-sgcm.com/cars_used/202105/994891_small.jpg
67800,Crossland 1.2A X Turbo Enjoy,Opel,7950,21-Jun-2018,SUV,79000,https://i.i-sgcm.com/cars_used/202105/994861_small.jpg
77800,5 Series 523i (COE till 12/2030),BMW,8270,21-Jan-2011,Luxury,127033,https://i.i-sgcm.com/cars_used/202105/994828_small.jpg
36800,Doblo Cargo Maxi 1.6A Multijet Glaze,Fiat,7410,26-Jul-2016,Van,97000,https://i.i-sgcm.com/cars_used/202105/993301_small.jpg
76800,Wish 1.8A X,Toyota,11490,24-May-2017,MPV,50000,https://i.i-sgcm.com/cars_used/202105/992679_small.jpg
20800,Allion 1.5A (COE till 03/2024),Toyota,8110,02-Mar-2009,Sedan,142000,https://i.i-sgcm.com/cars_used/202104/989343_small.jpg
415988,Cayenne Coupe 3.0A,Porsche,34280,29-Mar-2021,SUV,31,https://i.i-sgcm.com/cars_used/202103/981249_small.jpg
69000,Odyssey 2.4A EXV-S Navi Res Sunroof,Honda,12390,06-Nov-2015,MPV,153000,https://i.i-sgcm.com/cars_used/202103/981216_small.jpg
145800,A5 Sportback 2.0A TFSI S-tronic Design,Audi,15290,26-Aug-2019,Luxury,43000,https://i.i-sgcm.com/cars_used/202103/981203_small.jpg
140988,Superb Laurin & Klement 2.0A TSI,Skoda,12910,14-Jan-2021,Luxury,5000,https://i.i-sgcm.com/cars_used/202103/981197_small.jpg
72000,Avante 1.6A GLS,Hyundai,8170,19-Aug-2019,Sedan,40000,https://i.i-sgcm.com/cars_used/202103/981118_small.jpg
48500,5 2.0A Sunroof,Mazda,9760,31-Aug-2015,MPV,85000,https://i.i-sgcm.com/cars_used/202103/981108_small.jpg
44800,Polo 1.4A (COE till 05/2029),Volkswagen,5730,16-Dec-2009,Hatchback,101172,https://i.i-sgcm.com/cars_used/202103/981040_small.jpg
98800,E-Class E200 Elegance (New 10-yr COE),Mercedes-Benz,9870,12-Apr-2012,Luxury,118000,https://i.i-sgcm.com/cars_used/202103/977226_small.jpg
71888,Cerato K3 1.6A SX Sunroof,Kia,9760,08-Mar-2018,Sedan,41000,https://i.i-sgcm.com/cars_used/202103/974295_small.jpg
160888,Panamera 4 3.6A PDK (COE till 03/2030),Porsche,18600,13-Aug-2010,Sports,144000,https://i.i-sgcm.com/cars_used/202103/974228_small.jpg
112500,Rover Defender 90 Puma (COE till 08/2028),Land,15950,26-Aug-2008,Truck,125000,https://i.i-sgcm.com/cars_used/202103/974221_small.jpg
412988,Cayenne Coupe 3.0A,Porsche,35490,21-Jan-2021,SUV,50,https://i.i-sgcm.com/cars_used/202101/962452_small.jpg
16300,Wish 1.8A (COE till 10/2023),Toyota,7310,12-Mar-2009,MPV,144014,https://i.i-sgcm.com/cars_used/202101/962434_small.jpg
110800,Alphard 2.5A S Moonroof,Toyota,19060,29-Mar-2016,MPV,75000,https://i.i-sgcm.com/cars_used/202101/962142_small.jpg
916911,911 Turbo S Coupe 3.8A PDK,Porsche,78630,16-Oct-2020,Sports,88,https://i.i-sgcm.com/cars_used/202011/945309_small.jpg
208988,Alphard Hybrid 2.5A X,Toyota,19520,25-Sep-2020,MPV,652,https://i.i-sgcm.com/cars_used/202011/944792_small.jpg
113000,NX Turbo NX200t Executive,Lexus,16680,08-Nov-2016,SUV,86500,https://i.i-sgcm.com/cars_used/202009/926950_small.jpg
65800,Vellfire 2.4A Z G-Edition,Toyota,23000,28-May-2013,MPV,102000,https://i.i-sgcm.com/cars_used/202007/909619_small.jpg
41800,Camry 2.0A (COE till 03/2024),Toyota,15790,27-May-2009,Luxury,157000,https://i.i-sgcm.com/cars_used/202002/884090_small.jpg
391888,GranTurismo Sport 4.7A,Maserati,37850,22-May-2019,Sports,40000,https://i.i-sgcm.com/cars_used/201910/862412_small.jpg
68000,Civic 1.6A VTi,Honda,9920,30-May-2017,Sedan,77000,https://i.i-sgcm.com/cars_used/202107/1015132_small.jpg
51888,Jazz 1.5A RS,Honda,10500,18-Jan-2016,Hatchback,78000,https://i.i-sgcm.com/cars_used/202108/1021188_small.jpg
106800,Harrier 2.0A Turbo G Panoramic,Toyota,13830,20-Oct-2017,SUV,50000,https://i.i-sgcm.com/cars_used/202107/1016643_small.jpg
69800,Vezel 1.5A X Sensing,Honda,10460,24-Aug-2017,SUV,47000,https://i.i-sgcm.com/cars_used/202107/1015336_small.jpg
108800,Estima 2.4A Aeras G Premium,Toyota,15290,17-Mar-2017,MPV,55364,https://i.i-sgcm.com/cars_used/202106/1007840_small.jpg
49999,3 Series 318i Sunroof (New 5-yr COE),BMW,9990,21-Sep-2011,Luxury,109388,https://i.i-sgcm.com/cars_used/202106/1007156_small.jpg
76800,CLA-Class CLA180,Mercedes-Benz,15740,25-Aug-2015,Luxury,120000,https://i.i-sgcm.com/cars_used/202106/1006616_small.jpg
86800,5 Series 523i Sunroof (COE till 07/2030),BMW,9660,27-Aug-2010,Luxury,179293,https://i.i-sgcm.com/cars_used/202108/1021193_small.jpg
159988,S2000 Type S 2.2M (COE till 05/2028),Honda,23570,22-May-2008,Sports,89000,https://i.i-sgcm.com/cars_used/202108/1021192_small.jpg
168800,Panamera 3.6A PDK (New 10-yr COE),Porsche,16870,13-Aug-2012,Sports,99958,https://i.i-sgcm.com/cars_used/202108/1021189_small.jpg
151999,A4 Mild Hybrid 2.0A TFSI S-tronic,Audi,14010,29-Dec-2020,Luxury,8000,https://i.i-sgcm.com/cars_used/202107/1018832_small.jpg
81999,A3 Sportback 1.0A TFSI S-tronic,Audi,11680,11-Dec-2017,Hatchback,68000,https://i.i-sgcm.com/cars_used/202107/1018776_small.jpg
227999,5 Series 520i Mild Hybrid M-Sport,BMW,20950,30-Sep-2020,Luxury,11000,https://i.i-sgcm.com/cars_used/202107/1018765_small.jpg
181900,Cooper S Countryman 2.0A,MINI,16580,25-Jan-2021,Sports,9000,https://i.i-sgcm.com/cars_used/202107/1013968_small.jpg
29800,Stream 1.8A (COE till 01/2025),Honda,8730,06-Jan-2010,MPV,135000,https://i.i-sgcm.com/cars_used/202105/996428_small.jpg
73800,Avante 1.6A GLS S,Hyundai,8280,15-Aug-2019,Sedan,50983,https://i.i-sgcm.com/cars_used/202108/1021187_small.jpg
52800,7 Series 730Li Sunroof,BMW,28420,24-Feb-2012,Luxury,140000,https://i.i-sgcm.com/cars_used/202107/1013402_small.jpg
36800,Partner 1.6A HDi LWB,Peugeot,8630,12-Nov-2015,Van,59000,https://i.i-sgcm.com/cars_used/202107/1012656_small.jpg
159800,Rover Discovery Sport 2.0A SE 7-Seater Sunroof,Land,17130,12-Jun-2019,SUV,40000,https://i.i-sgcm.com/cars_used/202105/992545_small.jpg
154800,TT Roadster 1.8A TFSI S-tronic,Audi,19630,07-Feb-2018,Sports,28400,https://i.i-sgcm.com/cars_used/202104/986424_small.jpg
158800,X1 sDrive20i M-Sport,BMW,14750,21-Aug-2020,SUV,9000,https://i.i-sgcm.com/cars_used/202103/981014_small.jpg
14800,Vios 1.5A E Sports (COE till 08/2023),Toyota,7370,12-Aug-2008,Sedan,180000,https://i.i-sgcm.com/cars_used/202108/1021186_small.jpg
72800,Odyssey 2.4A EXV-S Navi Res Sunroof,Honda,14540,01-Jul-2015,MPV,98967,https://i.i-sgcm.com/cars_used/202108/1019158_small.jpg
99800,Q7 3.0A TDI Quattro (COE till 08/2030),Audi,11010,09-Nov-2010,SUV,67000,https://i.i-sgcm.com/cars_used/202107/1018262_small.jpg
41800,Corolla Altis 1.6A,Toyota,10640,12-Nov-2014,Sedan,98064,https://i.i-sgcm.com/cars_used/202107/1014699_small.jpg
36800,NV200 1.5M,Nissan,8290,15-Jan-2016,Van,97000,https://i.i-sgcm.com/cars_used/202107/1013850_small.jpg
46300,Corolla Altis 1.6A (COE till 04/2029),Toyota,5990,11-May-2009,Sedan,166375,https://i.i-sgcm.com/cars_used/202106/1009144_small.jpg
44800,Vezel 1.5A X,Honda,11230,12-Mar-2015,SUV,75505,https://i.i-sgcm.com/cars_used/202106/1007366_small.jpg
60800,Vanguard 2.4A S (COE till 03/2029),Toyota,7950,15-Apr-2009,SUV,135316,https://i.i-sgcm.com/cars_used/202106/1005927_small.jpg
56800,Pulsar 1.2A DIG-T Premium,Nissan,9180,18-May-2017,Hatchback,41000,https://i.i-sgcm.com/cars_used/202105/999109_small.jpg
76800,C-Class C180K Avantgarde (COE till 04/2031),Mercedes-Benz,7890,01-Jul-2011,Luxury,120600,https://i.i-sgcm.com/cars_used/202105/996059_small.jpg
91800,Sienta 1.5A Elegance,Toyota,9720,22-Jan-2020,MPV,27000,https://i.i-sgcm.com/cars_used/202108/1021179_small.jpg
220000,M Series M3 Sedan,BMW,35750,20-May-2016,Sports,96000,https://i.i-sgcm.com/cars_used/202107/1016073_small.jpg
73800,Note 1.2A,Nissan,7850,27-Jul-2020,Hatchback,10634,https://i.i-sgcm.com/cars_used/202105/991522_small.jpg
153800,GLC-Class GLC250 Coupe AMG Line 4MATIC,Mercedes-Benz,21640,05-May-2017,SUV,98000,https://i.i-sgcm.com/cars_used/202108/1021142_small.jpg
36888,Lancer 1.6M GLX (COE till 06/2026),Mitsubishi,7530,19-Jul-2006,Sedan,208000,https://i.i-sgcm.com/cars_used/202108/1020999_small.jpg
49800,Attrage 1.2A Sports (OPC),Mitsubishi,5920,02-Aug-2019,Sedan,15900,https://i.i-sgcm.com/cars_used/202107/1018623_small.jpg
60800,Fit 1.3A G F-Package,Honda,8460,28-Jun-2018,Hatchback,35000,https://i.i-sgcm.com/cars_used/202107/1012358_small.jpg
31800,Swift 1.4A GLX,Suzuki,11480,06-Feb-2014,Hatchback,63900,https://i.i-sgcm.com/cars_used/202108/1021178_small.jpg
85800,CLA-Class CLA180,Mercedes-Benz,15300,09-May-2016,Luxury,81191,https://i.i-sgcm.com/cars_used/202108/1019764_small.jpg
56000,Vezel 1.5A X Sensing,Honda,9710,05-Oct-2016,SUV,88000,https://i.i-sgcm.com/cars_used/202105/995364_small.jpg
58800,Cascada 1.6A Turbo,Opel,13270,11-Jun-2014,Sports,47000,https://i.i-sgcm.com/cars_used/202108/1021177_small.jpg
103800,Voxy Hybrid 1.8A X,Toyota,13910,27-Feb-2018,MPV,37300,https://i.i-sgcm.com/cars_used/202108/1021176_small.jpg
69800,Vios 1.5A E,Toyota,8400,29-Jan-2019,Sedan,35000,https://i.i-sgcm.com/cars_used/202108/1019234_small.jpg
58000,Vezel 1.5A X Sensing,Honda,9540,16-Jan-2017,SUV,72000,https://i.i-sgcm.com/cars_used/202107/1013435_small.jpg
63800,Odyssey 2.4A EX-S 8-Seater,Honda,14000,18-Mar-2015,MPV,84648,https://i.i-sgcm.com/cars_used/202105/991569_small.jpg
68800,Corolla Altis 1.6A Elegance,Toyota,10190,16-May-2017,Sedan,64738,https://i.i-sgcm.com/cars_used/202107/1018761_small.jpg
26800,Cerato Forte Koup 1.6A SX Sunroof (COE till 02/2025),Kia,7520,22-Mar-2010,Sports,237000,https://i.i-sgcm.com/cars_used/202108/1021174_small.jpg
77800,Forester 2.0i-L Sunroof,Subaru,10310,28-Jun-2018,SUV,72000,https://i.i-sgcm.com/cars_used/202108/1021173_small.jpg
106800,XC90 T5 (New 10-yr COE),Volvo,10670,25-Jul-2012,SUV,65600,https://i.i-sgcm.com/cars_used/202108/1021163_small.jpg
88000,6 2.0A,Mazda,10990,27-Sep-2018,Luxury,18500,https://i.i-sgcm.com/cars_used/202108/1021160_small.jpg
157000,Harrier 2.0A G,Toyota,13770,07-May-2021,SUV,600,https://i.i-sgcm.com/cars_used/202107/1015176_small.jpg
65800,Vezel Hybrid 1.5A X,Honda,10450,29-Aug-2017,SUV,53000,https://i.i-sgcm.com/cars_used/202107/1014866_small.jpg
59800,3 1.5A Sunroof,Mazda,9170,31-Jul-2017,Sedan,58000,https://i.i-sgcm.com/cars_used/202107/1012129_small.jpg
66800,Fit 1.3A G F-Package,Honda,8580,24-Jan-2019,Hatchback,45168,https://i.i-sgcm.com/cars_used/202107/1011994_small.jpg
78800,Cerato 1.6A LX,Kia,8770,29-Nov-2019,Sedan,20000,https://i.i-sgcm.com/cars_used/202105/997316_small.jpg
66800,Fit 1.3A GF,Honda,8310,16-Apr-2019,Hatchback,52700,https://i.i-sgcm.com/cars_used/202108/1021170_small.jpg
130800,GLA-Class GLA180 Urban Edition,Mercedes-Benz,12930,13-Aug-2020,SUV,20151,https://i.i-sgcm.com/cars_used/202108/1021169_small.jpg
142800,Noah Hybrid 1.8A X,Toyota,13180,02-Aug-2021,MPV,300,https://i.i-sgcm.com/cars_used/202108/1020948_small.jpg
37800,Viva 1.0A EZI (COE till 09/2029),Perodua,4640,10-Oct-2009,Hatchback,161000,https://i.i-sgcm.com/cars_used/202108/1019797_small.jpg
65800,Camry 2.5A,Toyota,11580,04-Dec-2015,Luxury,121000,https://i.i-sgcm.com/cars_used/202107/1017908_small.jpg
